"Project.Name","Out.Degrees","In.Degrees"
"hematite-nbt",2,1
"herbie-lint",7,2
"hertz",3,1
"hetseq",2,1
"hetu",1,0
"hex",0,96
"hex-literal",2,1
"hex-literal-impl",1,1
"hex-serde",3,1
"hex-slice",1,4
"hex2ascii",3,0
"hex2d",3,1
"hex2d-dpcext",3,0
"hexagon",5,0
"hexdump",5,3
"hexe",7,1
"hexe_bin",1,0
"hexe_core",8,1
"hexf",3,0
"hexf-impl",3,1
"hexplay",2,1
"hey_listen",1,0
"hfs_paths",1,1
"hglib",1,0
"hhsetup-sys",1,0
"hibitset",3,7
"hid",2,5
"hid-sys",2,3
"hidapi",3,7
"hidapi_rust",4,2
"hidapi-sys",4,2
"hifitime",3,0
"hiirc",3,2
"hilite",1,0
"hindley-milner",2,0
"hipchat-client",8,0
"hiredis",2,1
"hiredis-sys",1,2
"histo",2,0
"histogram",0,6
"historian",1,3
"hivm2",1,0
"hjson",5,0
"hjson2json",4,1
"hkdf",9,2
"hkt",1,1
"hkt_macros",2,0
"hlc",1,0
"hldemo",4,0
"hlink-sys",1,0
"hlist",2,0
"hllvm",3,0
"hllvm-sys",4,1
"hls_m3u8",3,0
"hlua",2,4
"hlua_master",2,0
"hmac",6,20
"hmac-drbg",9,1
"hmac-sha1",2,3
"hmc5883l",2,0
"hn",8,1
"hobofan_stdweb_logger",2,0
"hoedown",7,6
"hokaido",12,0
"holdem",1,3
"holiday_jp",4,1
"holmes",8,0
"home",5,2
"home-easy",6,0
"homeassistant",7,0
"honestintervals",1,0
"honeypot_blacklist",4,0
"honggfuzz",1,0
"hoodlum",9,0
"hoodlum-parser",3,1
"hooky",3,0
"hootie",7,0
"hopper",8,1
"horde3d-sys",1,0
"hornet",10,0
"horrorshow",2,6
"hostname",2,16
"hot-ranking-algorithm",3,0
"hot-ranking-algorithm-rust",2,0
"hotboot",1,0
"hotspot",3,2
"hotswap",4,0
"hotswap-runtime",2,0
"hotwatch",4,0
"hound",2,15
"hourglass",5,0
"how-do-i-escape",4,0
"howmuch",1,0
"hpack",2,2
"hpack_codec",2,0
"hprof",2,2
"hprose",7,0
"hs100api",4,0
"hsa",1,0
"hsl",2,4
"hsluv",2,0
"ht",8,0
"html-diff",2,0
"html-entities",1,0
"html2runes",4,0
"html2text",8,0
"html5ever",23,22
"html5ever_dom_sink",6,1
"html5ever_ext",4,1
"html5ever_macros",2,1
"html5ever-atoms",4,12
"htmlescape",2,3
"htmlhelp-sys",1,0
"htmli",5,0
"htrpc",13,0
"http",8,16
"http_event_store",7,0
"http_handler",2,0
"http_parser",0,1
"http_stub",5,2
"http-api-problem",4,0
"http-box",3,0
"http-fetch",3,0
"http-file-headers",16,1
"http-muncher",2,4
"http-pull-parser",2,0
"http-range",0,2
"http-server",5,0
"http-signatures",9,0
"http2hpack",9,0
"http2parse",3,0
"httpapi-sys",1,1
"httparse",1,38
"httpbin",15,1
"httpbis",20,1
"httpd",25,0
"httprequestsdemo",1,0
"https",20,0
"httptin",7,0
"htwdresden",5,0
"hub-sdk",12,0
"hubcaps",16,4
"hue",1,0
"hue_persistence",10,0
"hueclient",3,0
"huffman",2,1
"huffman-coding",3,0
"huffman-compress",4,0
"human_format",1,0
"human_name",7,0
"human-hash",1,0
"humanesort",1,0
"humanity",4,0
"humanize",1,0
"humannum",2,1
"humantime",5,12
"hummingbird",2,0
"humpty_dumpty",1,0
"hurdles",1,0
"hwaddr",5,2
"hwclock",3,0
"hwloc",7,1
"hybrid-clocks",6,1
"hydrogen",5,0
"hyper",36,1110
"hyper_insecure_https_connector",2,0
"hyper_serde",7,1
"hyper-dns",5,0
"hyper-fs",14,0
"hyper-multipart-rfc7578",6,1
"hyper-native-tls",5,88
"hyper-openssl",11,20
"hyper-proxy",8,0
"hyper-reverse-proxy",8,0
"hyper-router",3,0
"hyper-rustls",13,325
"hyper-socks",3,0
"hyper-socks-async",9,0
"hyper-staticfile",5,1
"hyper-sync-rustls",4,1
"hyper-timeout",8,0
"hyper-timeout-connector",2,0
"hyper-tls",7,76
"hyper-zipkin",2,0
"hyperap",4,0
"hyperdav",4,0
"hyperdav-server",6,0
"hyperdex",4,0
"hyperfine",10,0
"hyperlocal",10,1
"hyperloglog",2,0
"hyperscan",12,0
"hypervisor",1,0
"hyphenation",10,1
"hyphenation_commons",4,1
"hypospray",1,0
"hypospray_extensions",2,1
"hypox",3,0
"i-o",5,6
"i2c-pca9685",1,0
"i2cdev",6,26
"i2cdev_bno055",3,0
"i2cdev_rfd77402",1,0
"i2cdev-bmp180",3,0
"i2cdev-bmp280",3,0
"i2cdev-l3gd20",3,0
"i2cdev-lsm303d",3,0
"i2cdev-lsm303dlhc",3,0
"i2cdev-lsm9ds0",3,0
"i2p",3,0
"i3",1,0
"i3-quick-bind",3,0
"i3ipc",5,4
"i3nator",12,0
"i3switcher",2,0
"i3wsr",2,0
"i8080",4,0
"iashlpr-sys",1,0
"iata",2,0
"iata-types",2,0
"iban_validate",4,0
"ibverbs",1,0
"ical",2,0
"icalendar",2,1
"icaparse",1,0
"ice_core",27,0
"icecream",1,0
"icecream-rs",1,0
"icefall",5,0
"icefalldb",5,0
"icingacli",8,0
"icm32-sys",1,0
"icmp",2,0
"icmui-sys",1,0
"icns",2,1
"ico",3,0
"id_tree",1,2
"id-map",3,0
"id3",13,2
"idcontain",2,0
"ideal",3,1
"idem",1,7
"identicon",2,0
"identify",0,1
"idmap",7,0
"idmap-derive",2,1
"idna",5,10
"idx",3,0
"ieee754",0,8
"iepmapi-sys",1,0
"iesetup-sys",1,0
"ifaces",2,3
"ifaddrs",4,0
"ifaddrs-sys",2,1
"iflet",1,1
"ifunky",1,0
"igd",7,5
"igniter",8,0
"ignor",3,0
"ignore",11,21
"igo-rs",9,0
"ilc",18,0
"ilc-base",3,5
"ilc-cli",9,1
"ilc-format-energymech",3,2
"ilc-format-weechat",3,2
"ilc-ops",4,2
"ilda",3,3
"ilda-player",3,0
"ili9341",1,0
"ilog2",1,2
"ilp-packet",6,0
"im",7,0
"imag",11,0
"imag-annotate",12,0
"imag-bookmark",11,0
"imag-contact",17,0
"imag-counter",7,0
"imag-diagnostics",8,0
"imag-diary",15,0
"imag-documentation",18,0
"imag-edit",10,0
"imag-gps",11,0
"imag-grep",6,0
"imag-habit",16,0
"imag-init",2,0
"imag-link",12,0
"imag-log",9,0
"imag-mail",8,0
"imag-mv",7,0
"imag-notes",12,0
"imag-ref",12,0
"imag-store",11,0
"imag-tag",12,0
"imag-timetrack",15,0
"imag-todo",14,0
"imag-view",12,0
"image",12,199
"image_buffer",1,0
"image_colors",8,0
"image-base64",5,0
"image-stream",6,0
"image-utils",4,1
"image2aa",5,0
"image2emblem",5,0
"imagefile",1,0
"imagefmt",1,8
"imagehlp-sys",1,0
"imagemeta",1,0
"imageproc",9,5
"imagequant",4,1
"imagequant-sys",4,1
"imap",7,1
"imap-proto",1,1
"IMAPServer",2,0
"imdb",13,0
"img_hash",5,0
"imgcompare",1,0
"imghdr",1,0
"imgui",7,3
"imgui-gfx-renderer",3,0
"imgui-glium-renderer",3,1
"imgui-rs",3,0
"imgui-sys",6,3
"imgur",6,1
"imgur_rs",2,0
"imgutil-sys",1,0
"imm32-sys",1,0
"immeta",4,1
"immi",1,0
"immintrin",1,0
"immut_list",1,0
"immutable_arena",1,0
"immutable-chunkmap",1,0
"immutable-map",2,0
"immutable-seq",2,0
"implicit",7,0
"impose",1,1
"imprint",2,0
"ina219",2,0
"ina260",2,0
"include_dir",5,1
"include_dir_bytes",1,1
"includedir",4,5
"includedir_codegen",3,5
"incrust",5,0
"indep",1,0
"index",7,0
"index-pool",1,1
"indexing",3,0
"indexmap",7,4
"indicatif",12,16
"indoc",7,2
"indoc-impl",4,1
"indradb",20,0
"indradb-lib",18,1
"indy",20,0
"indy-crypto",13,0
"indy-sdk",20,0
"infer_fs",2,0
"infer_schema_internals",3,2
"infer_schema_macros",7,1
"inflate",1,7
"inflect",1,1
"inflections",0,5
"Inflector",3,17
"influent",2,0
"influx_db_client",6,0
"infocardapi-sys",1,0
"init",2,0
"init_codegen",3,1
"init_with",1,1
"initial_conditions",1,0
"injector",4,0
"inkwell",1,0
"inlinable_string",3,2
"inner",0,1
"inotify",5,8
"inotify-sys",1,2
"input",4,1
"input_buffer",1,1
"input-linux-sys",2,0
"input-stream",3,0
"input-sys",2,1
"inputbot",4,0
"inquerest",2,1
"inseng-sys",1,0
"insert_many",1,0
"insim",3,0
"inspirer",13,0
"instaclone_backend",10,0
"instrument",5,2
"insult",3,0
"int64-sys",1,0
"intecture-api",15,0
"intecture-auth",13,0
"integer_set",1,1
"integral-exponential-polynomial",3,1
"intel-mkl-src",4,2
"intel-tsx-rtm",3,0
"interactor",2,1
"interchain_peer",5,0
"intercom",1,0
"intercom-attributes",6,1
"intercom-common",3,2
"intercom-utils",6,0
"interfaces",10,1
"interleave",1,1
"intern",4,0
"internment",4,0
"internship",1,0
"interpolation",0,5
"interval",0,2
"interval_tree",1,0
"interval-heap",2,4
"intervallum",3,0
"intervaltree",1,1
"inth-oauth2",11,1
"intmap",2,0
"introsort",3,0
"introspection",5,1
"introspection-derive",3,0
"intrusive",1,0
"intrusive-collections",2,0
"intrusive-containers",1,0
"invert",2,0
"io_operations",1,1
"io-at",5,0
"io-block",2,0
"io-context",1,0
"io-surface",6,2
"iobuf",1,4
"ioc",2,1
"iocp",2,0
"ioctl",2,7
"ioctl-macros",1,0
"ioctl-rs",1,6
"ioctl-sys",2,7
"ioctls",2,1
"iodyn",2,1
"IOKit-sys",3,1
"iomrascalai",7,0
"ion",3,0
"ion-shell",22,0
"ios7crypt",2,0
"iota",5,0
"iota-editor",7,0
"iovec",2,12
"ip",0,17
"ip_api",5,0
"ip_network",2,0
"ip-combinator",1,0
"ip-macro",2,0
"ip6gen",2,0
"ipaddress",6,0
"ipc",9,0
"ipc-channel",12,2
"ipconfig",6,1
"ipecho",2,0
"ipfix",1,0
"ipfs-api",13,0
"ipfsapi",7,0
"ipgen",2,2
"ipgen-cli",2,0
"iphlpapi-sys",1,0
"ipify",2,0
"iploc",1,0
"ipnetwork",2,7
"ipopt",2,0
"ipopt-sys",4,1
"ipp",5,0
"ipp-headers-sys",2,1
"ipp-sys",6,0
"iprange",3,0
"iprop-sys",1,0
"ipsec-parser",3,0
"ipslim",1,0
"iptables",3,1
"iptoasn-webservice",12,0
"iptrap",7,0
"ipvs",3,0
"iq_osc",1,0
"irc",24,7
"irc_message",0,1
"irc-bot",7,0
"irc-channel",2,0
"ire",18,0
"irksome",1,0
"iron",14,136
"iron_compress",2,0
"iron_config",2,0
"iron_inspect",1,0
"iron_json",3,0
"iron_requestid",2,0
"iron_reverse_proxy",3,0
"iron_rusqlite_middleware",4,0
"iron_session",6,0
"iron_valid",11,0
"iron_vhosts",3,0
"iron-archivist",10,0
"iron-cors",4,3
"iron-csrf",18,0
"iron-drain",1,0
"iron-dsc-csrf",8,0
"iron-error-router",1,0
"iron-hmac",9,0
"iron-json-response",8,0
"iron-login",4,0
"iron-maud",2,0
"iron-middlefiddle",1,0
"iron-middleware-mysql",2,0
"iron-pack",5,0
"iron-params",2,0
"iron-send-file",5,0
"iron-sessionstorage",9,0
"iron-sessionstorage2",9,0
"iron-slog",6,0
"iron-tera",7,0
"iron-test",9,16
"ironsort",1,0
"ironstorm_lookup",2,0
"irprops-sys",1,0
"irs",5,0
"irsc",7,0
"iryna",2,0
"is_anagram",2,0
"is_executable",1,0
"is_prime",1,0
"is-match",0,13
"isaac",1,1
"isatty",4,29
"isbfc",1,0
"isbnid",1,0
"iscsidsc-sys",1,0
"ishmael",2,0
"iso8583",6,0
"iso8601",2,4
"isolang",7,2
"isosurface",3,0
"ispc",8,0
"ispell",0,1
"iswow64",2,0
"itchy",5,0
"item",2,0
"iter-progress",1,0
"iter-trait",10,2
"iterm2mintty",5,0
"itertools",4,310
"itertools-num",3,7
"itertools-wild",3,0
"ithos",1,0
"itm",8,0
"itoa",0,15
"iui",4,0
"iup-sys",1,3
"iwls",6,0
"ixlist",3,0
"j",6,0
"jack",4,1
"jack-client",2,0
"jack-sys",3,6
"jaegercat",9,0
"jagged_array",5,0
"jalali",1,0
"jam",4,0
"jam_derive",2,1
"jamal",2,0
"jamendo",5,0
"jamkit",4,0
"jansson-sys",1,2
"janus-plugin",9,0
"janus-plugin-sys",2,1
"java-properties",2,1
"javabc",3,0
"javascriptcore",1,0
"javascriptcore-rs",2,1
"javascriptcore-rs-sys",1,3
"javascriptcore-sys",1,1
"jbcrs",3,0
"jconfig",5,0
"jec",1,0
"jed",1,1
"jeepers",2,0
"jemalloc",2,0
"jemalloc-sys",3,1
"jemallocator",2,0
"jet",6,0
"jetoledb-sys",1,0
"jetscii",3,1
"jfs",7,1
"jh-ffi",1,0
"jh-x86_64",4,0
"jid",1,3
"jieba",1,0
"jit",3,2
"jit_macros",2,1
"jlens",1,1
"jmap",3,0
"jmespath",5,1
"jmespath-macros",1,0
"jni",6,1
"jni-sys",1,4
"job_scheduler",2,0
"jobserver",9,1
"jobsteal",2,4
"joinkit",2,0
"joker",2,3
"jokeyrhyme-dotfiles",9,0
"joseki",1,0
"josephine",6,0
"josephine_derive",3,1
"jot",10,0
"journal_gateway",6,0
"joy",2,0
"jp",4,0
"jpeg-decoder",8,3
"jpeg2000",6,0
"js-source-mapper",5,0
"jsc",2,0
"jsc-sys",1,1
"jservice",6,0
"json",2,47
"json_config",5,1
"json_flex",1,3
"json_io",4,1
"json_logger",4,0
"json_macro",1,2
"json_macros",4,4
"json_rpc",3,0
"json_str",5,5
"json_typegen",4,0
"json_typegen_cli",3,0
"json_typegen_derive",3,1
"json_typegen_shared",8,2
"json-api",8,1
"json-api-rocket",6,0
"json-codec",1,1
"json-color",3,1
"json-job-dispatch",10,0
"json-patch",4,0
"json-pointer",5,0
"json-request",5,0
"json-tools",0,76
"jsonapi",7,0
"jsonfeed",5,1
"jsonlang",6,0
"jsonnet",1,0
"jsonnet-rs",3,0
"jsonnet-sys",2,1
"jsonpath",4,0
"jsonrpc",4,1
"jsonrpc-client-core",6,1
"jsonrpc-client-http",12,0
"jsonrpc-core",10,19
"jsonrpc-http-server",6,3
"jsonrpc-http-server-plus",6,1
"jsonrpc-ipc-server",9,0
"jsonrpc-lite",3,0
"jsonrpc-macros",5,2
"jsonrpc-macros-plus",5,1
"jsonrpc-pubsub",4,2
"jsonrpc-server-utils",6,3
"jsonrpc-tcp-server",12,3
"jsonrpc-test",4,0
"jsonrpc-v1",3,1
"jsonrpc2",3,0
"jsonvalid",5,0
"jsonway",3,3
"jsonwebtoken",11,3
"jsonxf",1,0
"jsr",1,0
"jsrt-sys",1,0
"judy",1,0
"judy-sys",1,1
"judy-wrap",2,0
"juggernaut",2,0
"juice",11,0
"juju",8,1
"julia",6,0
"julia-sys",2,1
"julius",2,0
"jump",1,0
"jumphash",3,0
"jungle",1,0
"juniper",19,3
"juniper_codegen",2,1
"juniper_iron",9,0
"juniper_rocket",6,0
"jupyter-kernel",8,0
"just",17,0
"justify",1,0
"jv",2,0
"jwconv",1,2
"jwconv-cli",2,0
"jwconv-ffi",1,0
"jwilm-xdo",4,0
"jwk",1,0
"jwt",2,2
"jwtexp",5,0
"k",7,2
"k2hash",2,0
"k2hash-sys",1,1
"k2i",4,0
"k2so",3,0
"k8055",5,0
"kademlia",1,0
"kademlia_routing_table",7,2
"kafi",3,0
"kafka",18,3
"kafka-proxy",16,0
"kahan",1,0
"kailua",8,0
"kailua_check",12,3
"kailua_diag",7,7
"kailua_langsvr",20,1
"kailua_langsvr_protocol",3,1
"kailua_syntax",8,5
"kailua_test",7,2
"kailua_types",11,2
"kailua_workspace",10,2
"kairos",7,2
"kairosdb",8,0
"kanshi",4,0
"karabiner",2,1
"karabiner-onetime",1,2
"karabiner-thunk",1,1
"karaorust",1,0
"karma",1,0
"karplus",1,0
"katana",1,0
"kawaii",2,0
"kaws",15,0
"kbgpg",5,0
"kcore",9,0
"kcp",6,1
"kdri",4,0
"kdtree",1,1
"keccak-hash",4,3
"keccakrs",1,1
"keccakrs-wasm",1,0
"keen",7,0
"keepass",6,0
"kefia",3,0
"kelp",1,0
"kennitala",1,0
"kerbcli-sys",1,0
"kernel",21,0
"kernel_density",3,0
"kernel32-sys",2,188
"kernlog",1,1
"ketos",13,2
"ketos_derive",4,2
"ketree",2,0
"keyboard-types",3,0
"keygen",8,0
"keygraph-rs",2,0
"keymaker",1,0
"keyring",8,2
"keystone",2,0
"keystroke",2,0
"keyutils",3,0
"khronos",1,2
"kic",4,0
"kicad_parse_gen",7,0
"kickstart",4,0
"kik",1,0
"kilac",2,0
"kinetic",9,0
"kinetic-protobuf",1,1
"kinetic-rust",9,0
"kinito",13,0
"kinto_http",6,0
"kiss3d",14,8
"kissfft",0,1
"kitchensink",16,0
"kite",12,2
"kite_rocksdb",9,1
"kiteconnect",13,0
"kiteconnect_rust",8,0
"kitsu",8,0
"kl-http",2,0
"klaus",22,0
"klt-sys",1,0
"kmod",6,0
"kmod-sys",1,1
"knock",6,1
"knrs",5,0
"kodama",4,2
"kodama-bin",7,0
"kodama-capi",2,0
"koi",7,0
"koi-core",4,1
"kolakoski",1,0
"kolmogorov_smirnov",2,0
"korat",2,1
"korat_derive",5,0
"korome",5,0
"koukku",8,0
"kqueue",2,1
"kqueue-sys",2,1
"kraken",4,0
"krebs",2,0
"kreida",1,0
"kronos",3,1
"krpc-rs",2,0
"krust",1,0
"kryptos",1,0
"ksproxy-sys",1,0
"ksuid",8,1
"ksuid-cli",6,0
"ksuser-sys",1,0
"kt",3,0
"ktensor",1,0
"kth",4,0
"ktm5e-dice",3,0
"ktmpl",5,0
"ktmw32-sys",2,3
"ktrace",4,0
"kubeboot",3,0
"kubeclient",12,0
"kubectx",1,0
"kubectx-rs",1,0
"kubesm",4,0
"kubewatch",5,0
"kuchiki",12,9
"kudubot-bindings",3,0
"kugel",2,0
"kuznyechik",4,0
"kv",6,1
"kv_cab",6,0
"kvfilter",1,0
"kvlite",2,0
"kvm",7,0
"kwatch",8,0
"kyber",11,1
"kyotocabinet",1,0
"kythe-indexer",1,1
"l20n",1,0
"l3gd20",1,1
"la",2,0
"lab",1,2
"labware_tracker",1,0
"ladspa",3,0
"lafont",4,0
"lal",20,0
"lalrpop",19,23
"lalrpop-snap",18,2
"lalrproc",2,0
"lambda",1,0
"lambdaOS",10,0
"lame-sys",3,0
"lamport_sigs",3,1
"langid",4,0
"language-tag",1,0
"language-tags",4,6
"languageserver-types",6,3
"languagetool",4,0
"lapack",7,7
"lapack-src",3,1
"lapack-sys",7,3
"lapacke",3,1
"lapacke-static",3,0
"lapacke-sys",1,1
"lapin-async",13,2
"lapin-futures",14,4
"lapin-futures-rustls",12,2
"lapin-futures-tls-api",12,2
"lapp",1,3
"largo",4,0
"lars",2,0
"las",8,1
"lase",2,2
"laser",5,0
"laszip-sys",2,0
"latex",1,0
"lather",15,0
"Lattice",9,0
"launchdarkly",10,0
"launchpad",1,0
"lavender",11,0
"layout_id",4,1
"layout2d",2,0
"lazy",3,1
"lazy_mut",1,0
"lazy_static",2,1067
"lazy_transducer",7,0
"lazy-init",1,2
"lazy-pool",5,0
"lazy-socket",5,2
"lazycell",1,9
"lazysort",1,5
"lazytable",1,0
"lber",3,1
"lbfgsb-sys",1,1
"lcd",2,0
"lcm",4,1
"lcm_gen",1,1
"lcms2",2,0
"lcms2-sys",5,1
"lcov",5,1
"lcov-parser",5,1
"lcov-tool",2,0
"lcov-util",2,0
"lcs",0,1
"lcs-diff",1,1
"lcs-image-diff",6,0
"ldap",8,0
"ldap3",19,3
"ldiff",2,0
"ldscript-parser",1,0
"leaf",13,0
"leak",0,1
"leaky-cow",1,1
"leap-year",0,1
"leb128",1,6
"ledcat",11,0
"leechbar",14,0
"left-pad",0,2
"left-pad-io",3,0
"legacy-serde",1,0
"legolas",1,0
"lehmer",1,0
"len-trait",11,5
"leonardo-heap",1,0
"lepton",2,0
"lerp",1,0
"letsencrypt-rs",3,0
"letterboxd",11,0
"lettre",16,10
"lettre_email",6,3
"leveldb",5,4
"leveldb-rs",3,0
"leveldb-sys",1,3
"leven",15,0
"lewton",9,2
"lexer",2,0
"lexx",2,0
"lfa",5,1
"lfcl",2,0
"lfclib",2,1
"lia",2,1
"lia-plugin",1,0
"liar",1,0
"lib_composite",2,0
"lib_dice",2,0
"lib_xch",2,1
"lib-xch-ceb",2,0
"libads",6,1
"libaio",1,0
"libalpm",8,0
"libalpm-utils",1,0
"libappindicator",5,1
"libappindicator-sys",3,1
"libarchive",2,1
"libarchive-sys",2,0
"libarchive3-sys",2,2
"libasm",1,0
"libatasmart",2,0
"libatasmart-sys",1,1
"libaudioverse",1,0
"libaudioverse-sys",1,1
"libb2-sys",1,0
"libbeaglebone",4,0
"libbgmrank",4,1
"libbindgen",16,8
"libblas-sys",5,2
"libblockchain",2,0
"libbreakpad-client-sys",2,0
"libc",0,1940
"libc-extra",3,5
"libc-spawn",3,0
"libc-stdhandle",2,0
"libcalcver",3,1
"libcantal",8,3
"libcapstone",1,0
"libcapstone-sys",1,1
"libcgroup",2,0
"libcgroup-sys",2,1
"libcmark-sys",2,1
"libcoinche",4,0
"libconfig",1,0
"libcratesio",6,0
"libcruby-sys",1,2
"libcryptsetup-sys",2,1
"libcw",2,0
"libdbus-sys",2,1
"libdc1394-sys",3,0
"libdrm",4,0
"libdrm-sweet",1,0
"libdrm-sys",2,1
"libdw",3,3
"libdw-sys",3,4
"libdwelf",3,1
"libdwfl",3,1
"libedgegrid",13,1
"libelf",2,3
"libelf-sys",2,2
"libenclave-tools",10,0
"libevdev-sys",1,0
"libfa-sys",2,1
"libfabric",1,0
"libfabric-sys",3,1
"libffi",7,2
"libffi-sys",5,2
"libflate",4,22
"libflo",6,7
"libflo_action_mapper",6,0
"libflo_action_util",8,0
"libflo_api",12,0
"libflo_cmdline_host",6,0
"libflo_dynamic_event",6,3
"libflo_error",1,6
"libflo_event",7,3
"libflo_func",8,5
"libflo_func_test_0",1,0
"libflo_module",5,11
"libflo_std",6,0
"libflo_type",1,1
"libftdi1-sys",2,1
"libfuzzy-sys",2,1
"libgcrypt-sys",4,2
"libgerrit",9,1
"libgit2-sys",9,3
"libgitbox",6,0
"libgitdit",5,0
"libgitmask",6,0
"libgo",2,0
"libgpg-error-sys",3,4
"libhdf5-lib",2,2
"libhdf5-sys",3,1
"libhoney",8,0
"libhydrogen",3,0
"libhydrogen-sys",2,1
"libicmp",4,0
"libimagannotation",8,0
"libimagbookmark",8,2
"libimagcontact",9,1
"libimagcounter",7,2
"libimagdiary",15,4
"libimagentryannotation",9,1
"libimagentrycategory",8,0
"libimagentrydatetime",9,2
"libimagentryedit",5,10
"libimagentryfilter",10,2
"libimagentrygps",8,1
"libimagentrylink",13,11
"libimagentrylist",8,6
"libimagentrymarkdown",11,1
"libimagentryref",11,5
"libimagentrytag",12,9
"libimagentrytimetrack",10,1
"libimagentryutil",6,4
"libimagentryview",8,3
"libimagerror",2,54
"libimaghabit",13,1
"libimaginteraction",16,7
"libimaglog",6,1
"libimagmail",11,1
"libimagnotes",10,4
"libimagnotification",3,0
"libimagref",11,4
"libimagrt",17,27
"libimagstore",21,47
"libimagstorestdhook",9,2
"libimagtimetrack",11,1
"libimagtimeui",6,3
"libimagtodo",12,1
"libimagutil",7,32
"libinput-sys",1,0
"libinspire",6,1
"libiptc-sys",3,0
"libjit-sys",2,1
"libjwt",5,0
"liblapack-sys",6,1
"liblightning",3,0
"liblmdb-sys",2,2
"libloading",5,29
"libloadorder",10,1
"libloadorder-ffi",3,0
"libmaj",24,1
"libmarpa-sys",1,1
"libmath",1,1
"libmmap",2,0
"libmodbus-rs",7,0
"libmodbus-sys",5,1
"libmount",6,1
"libmultilog",10,2
"libnanomsg",1,1
"libnetfilter_queue",3,0
"libnetkeeper",7,0
"libnfd",4,0
"libnfqueue",4,0
"libnftnl-sys",4,0
"libnotify",10,2
"libnotify-sys",11,1
"libnuma",4,0
"libnuma-sys",3,1
"libnv",3,0
"libnv-sys",1,2
"libobliv-sys",5,1
"libotp",3,0
"libpart",3,0
"libparted",5,1
"libparted-sys",1,1
"libpasta",26,0
"libpcre-sys",4,1
"libphonenumber-sys",2,0
"libpijul",28,1
"libpijul-compat",18,0
"libpm",11,0
"libpng-sys",6,0
"libproc",2,1
"libprosic",21,0
"libproxy",1,0
"libpulse-binding",2,2
"libpulse-glib-binding",2,0
"libpulse-mainloop-glib-sys",1,1
"libpulse-simple-binding",3,0
"libpulse-simple-sys",1,1
"libpulse-sys",1,7
"libpurple-rust",3,0
"libquantum",2,0
"libr",2,0
"librados-sys",1,1
"librandtest",16,1
"libraw",2,0
"libraw-sys",3,1
"librbd-sys",2,0
"librdkafka-sys",1,1
"libreal",7,1
"librealsense",1,0
"librealsense-sys",1,1
"libreauth",14,0
"libresample",1,0
"libresolv-sys",1,1
"libressl-pnacl-sys",1,3
"libretro-backend",2,0
"libretro-sys",1,1
"librocksdb-emerald-sys",4,1
"librocksdb-sys",6,3
"librsync",4,0
"librsync-sys",2,1
"librustpam",1,0
"libsecp256k1",7,7
"libsocket",3,0
"libsodium",2,0
"libsodium_seeded_prng",7,0
"libsodium-ffi",7,2
"libsodium-sys",2,14
"libsoundio-sys",4,1
"libsqlcipher-sys",4,1
"libsqlite3-sys",6,2
"libssh2-sys",8,3
"libstat",1,0
"libstoragemgmt-rust",6,0
"libstripe",8,0
"libstrophe",7,0
"libstrophe-sys",2,0
"libstrophe-sys-bindgen",1,1
"libsweep",1,0
"libsystemd",4,0
"libsystemd-sys",2,2
"libtar-sys",1,1
"libtensorflow-sys",2,1
"libtftp",7,0
"libtls",3,0
"libtls-sys",2,1
"libtrancevibe",1,0
"libucl-sys",5,1
"libudev",2,6
"libudev-sys",2,5
"libudis86-sys",2,1
"libudt4-sys",3,1
"libunicorn-sys",6,1
"libusb",6,14
"libusb-sys",2,3
"libuv-sys",2,0
"libvex-sys",2,0
"libvips-sys",2,0
"libvirt",2,0
"libvirt-rpc",15,0
"libvirt-sys",1,1
"libvpx-native-sys",4,0
"libvpx-sys",3,1
"libwebp-sys",1,0
"libwgetj",5,1
"libwhisper",7,0
"libx11",1,0
"libxdo",2,2
"libxdo-sys",2,2
"libxm",5,0
"libxm-sys",1,1
"libxml",2,0
"libykpers-sys",2,1
"libyobicash",14,0
"libz-sys",5,13
"libzfs",6,0
"libzfs_core-sys",2,0
"libzfs-sys",3,1
"license",4,0
"lich",7,0
"lichen",1,0
"lidar_lite_v3",3,0
"life",1,0
"lifeguard",2,2
"lift-fail",1,0
"light_arena",1,0
"light_pencil",8,0
"lightfield_loader",4,0
"lightning",5,0
"lights",6,0
"lilbits",2,0
"limiter",2,0
"limn-layout",5,0
"limn-text_layout",2,0
"limonite",14,0
"lindenmayer-system",4,0
"line_botty",5,0
"line_drawing",4,3
"line_intersection",2,0
"line_plot",5,0
"line_segment_intersection",1,0
"linea",9,0
"linear",3,1
"linear_assignment",6,0
"linear-map",2,6
"linearkalman",3,0
"linebased",2,0
"linebreak-convert-writer",1,0
"linebuf",1,0
"linefeed",10,4
"linen",1,0
"linen-core",1,0
"linenoise",1,0
"linenoise-rust",2,5
"linenoise-sys",1,1
"liner",3,5
"lines",1,2
"link",1,0
"link-ippcore",1,4
"link-ippcv",3,1
"link-ippi",3,1
"link-ipps",2,3
"linkbot",1,0
"linked_hash_set",3,1
"linked_list_allocator",1,4
"linked-hash-map",5,57
"linked-list",1,2
"linkify",1,0
"linky",14,0
"linux_input-sys",1,0
"linux_ip",2,0
"linux_raw_input_rs",2,0
"linux-api",3,5
"linux-api-exit",1,1
"linux-api-math",1,0
"linux-api-semaphore",1,0
"linux-api-sys",1,1
